Date,Qty,Year,Month,Month_sin,Month_cos,Is_FY_Start,Is_FY_End,FinancialYear,SeasonalIndex,Qty_lag_1,Qty_lag_2,Qty_lag_3,Qty_lag_6,Qty_lag_12,Qty_lag_24,Qty_delta_1,Qty_delta_2,Qty_delta_3,Qty_delta_6,Qty_delta_12,Qty_pct_change_1,Qty_pct_change_2,Qty_pct_change_3,Qty_pct_change_6,Qty_pct_change_12,Qty_roll_mean_3,Qty_roll_std_3,Qty_roll_min_3,Qty_roll_max_3,Qty_roll_median_3,Qty_roll_mean_6,Qty_roll_std_6,Qty_roll_min_6,Qty_roll_max_6,Qty_roll_median_6,Qty_roll_mean_12,Qty_roll_std_12,Qty_roll_min_12,Qty_roll_max_12,Qty_roll_median_12,Qty_roll_mean_24,Qty_roll_std_24,Qty_ewm_0.1,Qty_ewm_0.3,Qty_ewm_0.5,Qty_ytd_sum,Qty_ytd_mean,Qty_fy_cumsum,Qty_fy_cummean,Qty_mom_growth,Qty_yoy_growth,Qty_trend_3,Qty_trend_6,Qty_trend_12
2024-04-01,23754.0,2024,4,0.8660254037844387,-0.4999999999999998,1,0,2024,1.0,22408.0,12797.5,6385.0,6570.5,7147.5,12907.0,1346.0,10956.5,17369.0,17183.5,16606.5,0.06006783291681539,0.8561437780816565,2.720281910728269,2.6152499809755727,2.323399790136411,19653.166666666668,5975.203183435121,12797.5,23754.0,22408.0,15796.083333333334,8463.392714607222,6021.0,23754.0,17602.75,10392.541666666666,8146.729074404181,1841.5,23754.0,6477.75,8436.416666666666,7012.9091613821065,11041.49575216138,17014.507045043727,20389.775788302344,65344.5,16336.125,23754.0,23754.0,0.06006783291681539,2.323399790136411,5478.250000000002,2630.528571428571,1668.9562937062933
2024-05-01,11406.0,2024,5,0.49999999999999994,-0.8660254037844387,0,0,2024,1.103952430919902,23754.0,22408.0,12797.5,6021.0,7890.5,4868.0,-12348.0,-11002.0,-1391.5,5385.0,3515.5,-0.5198282394544077,-0.490985362370582,-0.1087321742527837,0.8943697060288989,0.4455357708636969,19189.333333333332,6774.078338293205,11406.0,23754.0,22408.0,16693.583333333332,7443.555886917663,6385.0,23754.0,17602.75,10685.5,8111.709443200556,1841.5,23754.0,6477.75,8708.833333333334,6995.229275955749,11077.946176945243,15331.954931530607,15897.887894151172,76750.5,15350.1,35160.0,17580.0,-0.5198282394544077,0.4455357708636969,-5500.999999999998,48.35714285714257,1594.2062937062933
2024-06-01,4796.0,2024,6,1.2246467991473532e-16,-1.0,0,0,2024,0.646030080447709,11406.0,23754.0,22408.0,23411.0,4617.5,3776.0,-6610.0,-18958.0,-17612.0,-18615.0,178.5,-0.579519551113449,-0.7980971625831439,-0.7859692966797572,-0.7951390372047328,0.03865728207904717,13318.666666666666,9622.637961252274,4796.0,23754.0,11406.0,13591.083333333334,7946.173748519889,4796.0,23754.0,12101.75,10700.375,8099.725371677172,1841.5,23754.0,6477.75,8751.333333333334,6966.998044611694,10449.751559250719,12171.168452071423,10346.943947075586,81546.5,13591.083333333334,39956.0,13318.666666666666,-0.579519551113449,0.03865728207904717,-9479.0,-307.8142857142858,1091.868881118881
2024-07-01,2000.0,2024,7,-0.4999999999999997,-0.8660254037844388,0,0,2024,0.25764253235396994,4796.0,11406.0,23754.0,6385.0,1841.5,2126.5,-2796.0,-9406.0,-21754.0,-4385.0,158.5,-0.5829858215179315,-0.8246536910398036,-0.9158036541214112,-0.6867658574784652,0.08607113765951668,6067.333333333333,4830.157899420414,2000.0,11406.0,4796.0,12860.25,8887.398470587439,2000.0,23754.0,12101.75,10713.583333333334,8084.0799072602995,2000.0,23754.0,6477.75,8746.0625,6972.273781250024,9604.776403325648,9119.817916449996,6173.471973537793,83546.5,11935.214285714286,41956.0,10489.0,-0.5829858215179315,0.08607113765951668,-4702.999999999999,-3404.8999999999987,354.5629370629374
2024-08-01,4774.0,2024,8,-0.8660254037844385,-0.5000000000000004,0,0,2024,0.5981112277019937,2000.0,4796.0,11406.0,12797.5,4275.0,2567.5,2774.0,-22.0,-6632.0,-8023.5,499.0,1.387,-0.004587155963302725,-0.5814483605120112,-0.6269583903106075,0.11672514619883034,3856.6666666666665,1607.958125491288,2000.0,4796.0,4774.0,11523.0,9482.439918080156,2000.0,23754.0,8101.0,10755.166666666666,8049.157901559791,2000.0,23754.0,6477.75,8838.0,6901.447940389975,9121.698762993083,7816.072541514996,5473.7359867688965,88320.5,11040.0625,46730.0,9346.0,1.387,0.11672514619883034,-11.000000000000242,-4572.6285714285705,-166.54545454545422
2024-09-01,6800.0,2024,9,-1.0,-1.8369701987210297e-16,0,0,2024,0.6630290311297656,4774.0,2000.0,4796.0,22408.0,4739.0,2792.0,2026.0,4800.0,2004.0,-15608.0,2061.0,0.4243820695433598,2.4,0.41784820683903257,-0.6965369510888968,0.43490187803334046,4524.666666666667,2409.694033136457,2000.0,6800.0,4774.0,8921.666666666666,7909.554062440349,2000.0,23754.0,5798.0,10926.916666666666,7930.226853436771,2000.0,23754.0,6685.25,9005.0,6796.481239518756,8889.528886693775,7511.250779060497,6136.867993384449,95120.5,10568.944444444445,53530.0,8921.666666666666,0.4243820695433598,0.43490187803334046,2400.0,-3070.3428571428562,-592.1293706293699
2024-10-01,5801.0,2024,10,-0.8660254037844386,0.5000000000000001,0,0,2024,0.9192724728926198,6800.0,4774.0,2000.0,23754.0,6570.5,2512.5,-999.0,1027.0,3801.0,-17953.0,-769.5,-0.1469117647058824,0.2151235860913281,1.9005,-0.755788498779153,-0.1171143748573168,5791.666666666667,1013.0322469366031,4774.0,6800.0,5801.0,5929.5,3124.9738398905006,2000.0,11406.0,5298.5,10862.791666666666,7971.658825484456,2000.0,23754.0,6592.5,9142.020833333334,6692.24756955059,8580.675998024399,6998.1755453423475,5968.933996692224,100921.5,10092.15,59331.0,8475.857142857143,-0.1469117647058824,-0.1171143748573168,513.5000000000009,-549.6857142857144,-987.2989510489504
2024-11-01,3893.0,2024,11,-0.5000000000000004,0.8660254037844384,0,0,2024,0.842392444910808,5801.0,6800.0,4774.0,11406.0,6021.0,2554.0,-1908.0,-2907.0,-881.0,-7513.0,-2128.0,-0.32890880882606444,-0.4275,-0.18454126518642644,-0.6586884096089778,-0.3534296628467032,5498.0,1476.9966147558007,3893.0,6800.0,5801.0,4677.333333333333,1647.7293062474346,2000.0,6800.0,4785.0,10685.458333333334,8111.5992859225225,2000.0,23754.0,6592.5,9197.8125,6640.316844870561,8111.908398221959,6066.622881739642,4930.966998346112,104814.5,9528.59090909091,63224.0,7903.0,-0.32890880882606444,-0.3534296628467032,-1453.5,254.68571428571428,-1475.4493006993
2024-12-01,18118.0,2024,12,-2.4492935982947064e-16,1.0,0,0,2024,3.2754109828611404,3893.0,5801.0,6800.0,4796.0,23411.0,18024.5,14225.0,12317.0,11318.0,13322.0,-5293.0,3.653994348831236,2.1232546112739183,1.6644117647058825,2.7777314428690576,-0.22609029943189096,9270.666666666666,7721.178429056887,3893.0,18118.0,5801.0,6897.666666666667,5738.174227632569,2000.0,18118.0,5287.5,10244.375,7475.700536115783,2000.0,23754.0,6592.5,9201.708333333334,6645.745772127731,9112.517558399762,9682.03601721775,11524.483499173057,122932.5,10244.375,81342.0,9038.0,3.653994348831236,-0.22609029943189096,6158.499999999998,2198.5142857142846,-611.1486013986009
2025-01-01,10901.0,2025,1,0.49999999999999994,0.8660254037844387,0,0,2024,0.8933193424274222,18118.0,3893.0,5801.0,2000.0,6385.0,6551.5,-7217.0,7008.0,5100.0,8901.0,4516.0,-0.39833314935423336,1.8001541227844848,0.8791587657300466,4.4505,0.7072826938136256,10970.666666666666,7112.755888777102,3893.0,18118.0,10901.0,8381.166666666666,5356.643031476582,3893.0,18118.0,6300.5,10620.708333333334,7376.769083531245,2000.0,23754.0,8850.5,9382.9375,6629.6182579334,9291.365802559787,10047.725212052424,11212.741749586528,10901.0,10901.0,92243.0,9224.3,-0.39833314935423336,0.7072826938136256,3504.0000000000027,1790.8857142857144,-761.3199300699301
2025-02-01,13269.0,2025,2,0.8660254037844386,0.5000000000000001,0,0,2024,1.7904861839804127,10901.0,18118.0,3893.0,4774.0,12797.5,15250.5,2368.0,-4849.0,9376.0,8495.0,471.5,0.21722777726814058,-0.2676343967325312,2.4084253788851786,1.7794302471721828,0.036843133424496965,14096.0,3678.8882831638093,10901.0,18118.0,13269.0,9797.0,5335.164139930463,3893.0,18118.0,8850.5,10660.0,7390.660223921442,2000.0,23754.0,8850.5,9300.375,6565.396355878493,9689.129222303809,11014.107648436697,12240.870874793265,24170.0,12085.0,105512.0,9592.0,0.21722777726814058,0.036843133424496965,-2424.500000000001,1767.7142857142846,-560.5174825174821
2025-03-01,29239.0,2025,3,1.0,6.123233995736766e-17,0,1,2024,3.135082196572228,13269.0,10901.0,18118.0,6800.0,22408.0,9593.0,15970.0,18338.0,11121.0,22439.0,6831.0,1.2035571633129853,1.682230987982754,0.6138094712440667,3.2998529411764705,0.30484648339878606,17803.0,9974.38860281671,10901.0,29239.0,13269.0,13536.833333333334,9245.659704243208,3893.0,29239.0,12085.0,11229.25,8549.936917630124,2000.0,29239.0,8850.5,10118.958333333334,7725.685908646425,11644.116300073429,16481.575353905686,20739.935437396634,53409.0,17803.0,134751.0,11229.25,1.2035571633129853,0.30484648339878606,9168.999999999996,3945.7428571428554,688.0594405594401
2025-04-01,7727.0,2025,4,0.8660254037844387,-0.4999999999999998,1,0,2025,1.0,29239.0,13269.0,10901.0,5801.0,23754.0,7147.5,-21512.0,-5542.0,-3174.0,1926.0,-16027.0,-0.7357296761175143,-0.4176652347577059,-0.291165948078158,0.33201172211687635,-0.6747074176980719,16745.0,11169.309199767009,7727.0,29239.0,13269.0,13857.833333333334,8952.13848008768,3893.0,29239.0,12085.0,9893.666666666666,7616.409513595489,2000.0,29239.0,7263.5,10143.104166666666,7716.8957235563785,11252.404670066087,13855.20274773398,14233.467718698317,61136.0,15284.0,7727.0,7727.0,-0.7357296761175143,-0.6747074176980719,-2770.999999999997,1568.6000000000004,1122.6643356643353
2025-05-01,3750.0,2025,5,0.49999999999999994,-0.8660254037844387,0,0,2025,0.4801717605455923,7727.0,29239.0,13269.0,3893.0,11406.0,7890.5,-3977.0,-25489.0,-9519.0,-143.0,-7656.0,-0.5146887537207195,-0.8717466397619618,-0.7173863893285101,-0.03673259696891862,-0.6712256706996318,13572.0,13712.960985870264,3750.0,29239.0,7727.0,13834.0,8984.107078613873,3750.0,29239.0,12085.0,9255.666666666666,7796.7335390397875,2000.0,29239.0,6300.5,9970.583333333334,7815.1031700145195,10502.16420305948,10823.641923413785,8991.733859349159,64886.0,12977.2,11477.0,5738.5,-0.5146887537207195,-0.6712256706996318,-12744.500000000005,-1868.3428571428567,955.1118881118878
2025-06-01,2991.0,2025,6,1.2246467991473532e-16,-1.0,0,0,2025,0.2019028374168561,3750.0,7727.0,29239.0,18118.0,4796.0,4617.5,-759.0,-4736.0,-26248.0,-15127.0,-1805.0,-0.20240000000000002,-0.6129157499676459,-0.8977051198741407,-0.8349155535931119,-0.3763552960800667,4822.666666666667,2543.695015785777,2991.0,7727.0,3750.0,11312.833333333334,9640.03324510173,2991.0,29239.0,9314.0,9105.25,7907.220591160509,2000.0,29239.0,6300.5,9902.8125,7870.398909580371,9751.047782753532,8473.849346389648,5991.366929674579,67877.0,11312.833333333334,14468.0,4822.666666666667,-0.20240000000000002,-0.3763552960800667,-2368.000000000001,-2560.5428571428565,511.45104895104913
